year,CO2 (ppmv),Temperature,Mean CH4,unc
-13122,228.99480745157686,,,
-13119,,-4.17,,
-13092,,-4.05,,
-13084,225.38083520649624,,,
-13063,,-5.09,,
-13061,228.3650655244248,,,
-13037,227.65098593922204,,,
-13034,,-5.1,,
-13026,229.78672581367329,,,
-13016,,,476.0,
-13008,,-4.54,,
-13003,228.890295544307,,,
-12983,,-2.3,,
-12979,228.46979297537328,,,
-12965,228.35879507223092,,,
-12954,228.71528957073212,,,
-12954,,-5.52,,
-12942,230.6301423785333,,,
-12930,227.85150672131329,,,
-12926,,-4.25,,
-12920,,,470.0,
-12919,232.22123314488178,,,
-12907,233.1674385645637,,,
-12899,,-4.02,,
-12894,227.87363187172843,,,
-12884,228.4041873231957,,,
-12873,,-3.62,,
-12872,226.50690563613685,,,
-12860,227.5760816830967,,,
-12849,228.50250206425628,,,
-12846,,-4.29,,
-12837,227.78536212593403,,,
-12826,227.39272967198517,,,
-12820,,-4.04,,
-12813,224.64412988292017,,,
-12808,227.9025821178081,,,
-12793,,-3.62,,
-12793,231.47501430697426,,,
-12780,234.53668908061695,,,
-12768,230.5296191365043,,,
-12765,,-4.44,,
-12761,,,459.0,
-12756,228.1794674192821,,,
-12746,228.9069484734525,,,
-12737,,-5.03,,
-12736,237.49243901935716,,,
-12725,234.33541847308942,,,
-12714,233.41678590018034,,,
-12709,,-4.22,,
-12702,234.62208303328032,,,
-12695,238.11592408247537,,,
-12680,,-4.94,,
-12679,240.10202126482596,,,
-12669,237.97072384125397,,,
-12656,237.58632963935628,,,
-12651,,-5.42,,
-12645,235.30951417343593,,,
-12636,237.9659544143376,,,
-12625,239.76503812675872,,,
-12623,,-4.2,,
-12613,239.85999766133673,,,
-12605,,,469.0,
-12602,241.729807649943,,,
-12597,,,470.0,
-12596,,-4.59,,
-12591,235.8323421305916,,,
-12585,,,461.0,
-12581,243.17377294839466,,,
-12570,241.14411641924522,,,
-12570,,-3.55,,
-12547,242.05538663336657,,,
-12543,,-4.17,,
-12516,,-4.17,,
-12513,238.61345734214723,,,
-12493,240.9489026098227,,,
-12491,,-2.71,,
-12472,242.60460298931037,,,
-12467,,-3.78,,
-12460,242.5463915992586,,,
-12440,,-5.32,,
-12424,240.3252352260465,,,
-12414,,-2.52,,
-12404,238.39005888170098,,,
-12393,242.07891889663432,,,
-12390,,-2.96,,
-12367,,-2.5,,
-12362,,,476.0,
-12358,235.8013722168602,,,
-12348,239.03677680876376,,,
-12344,,-2.69,,
-12339,,,465.0,
-12323,240.21229536304708,,,
-12322,,-2.16,,
-12301,,-1.93,,
-12287,236.59503531115416,,,
-12279,,-1.02,,
-12255,238.3613364190683,,,
-12254,,-4.14,,
-12229,,-3.43,,
-12229,239.36064776017062,,,
-12206,239.23818680138615,,,
-12205,,-3.0,,
-12181,,-2.71,,
-12170,236.39805979670948,,,
-12156,,-3.27,,
-12134,232.88000615516702,,,
-12130,,-4.48,,
-12110,241.26916500368534,,,
-12103,,-4.05,,
-12077,,-3.98,,
-12072,237.8687866200197,,,
-12060,,,569.0,
-12052,,-3.24,,
-12051,235.91958262522573,,,
-12028,,-2.64,,
-12005,,-2.82,,
-12001,,,597.0,
-11992,,,578.0,
-11990,240.5703386445421,,,
-11979,,-3.49,,
-11953,,-4.23,,
-11925,,-4.68,,
-11921,237.95158516671214,,,
-11898,,-4.6,,
-11877,239.08435072354874,,,
-11872,,-3.15,,
-11846,,-5.07,,
-11821,,,612.0,
-11820,,-3.06,,
-11808,241.11490412197253,,,
-11792,,-4.43,,
-11764,,-4.78,,
-11762,241.59139134507328,,,
-11736,,-4.18,,
-11708,,-5.03,,
-11696,,,630.0,
-11695,238.54747522687632,,,
-11687,,,623.0,
-11679,,-5.06,,
-11675,,,619.0,
-11650,,-4.98,,
-11650,243.85979844716996,,,
-11622,,-4.83,,
-11595,,-3.88,,
-11581,235.8255291423037,,,
-11569,,-4.46,,
-11547,,,613.0,
-11544,,-2.76,,
-11536,240.25427358439862,,,
-11517,,-3.97,,
-11490,,-4.92,,
-11478,,,619.0,
-11468,,,625.0,
-11468,237.82629259075324,,,
-11462,,-4.49,,
-11433,,-5.06,,
-11406,,,628.0,
-11403,,-5.31,,
-11376,,-4.28,,
-11354,236.86022090165332,,,
-11350,,-4.12,,
-11324,,-3.57,,
-11316,240.4197733780046,,,
-11305,,,646.0,
-11298,,-3.6,,
-11271,,-4.6,,
-11266,239.4098936541896,,,
-11245,,-3.94,,
-11222,236.91006470650157,,,
-11220,,-3.47,,
-11193,,-4.27,,
-11178,234.8172845805215,,,
-11165,,-4.7,,
-11138,241.5552999030114,,,
-11136,,-5.17,,
-11129,,,653.0,
-11120,,,670.0,
-11116,237.90902544878452,,,
-11108,,-4.61,,
-11093,238.86480110696388,,,
-11082,,-4.05,,
-11071,234.67711437690164,,,
-11055,,-3.85,,
-11051,239.41877622767902,,,
-11030,237.14801820813656,,,
-11028,,-4.58,,
-11009,240.7072616624785,,,
-10999,,-5.04,,
-10989,238.17670710529902,,,
-10971,,-4.82,,
-10967,238.7942418996904,,,
-10960,,,662.0,
-10944,,-4.41,,
-10943,239.43542944264073,,,
-10934,,,661.0,
-10923,241.2383063619222,,,
-10917,,-3.56,,
-10902,239.34501708789696,,,
-10890,,-4.74,,
-10880,242.14661205332536,,,
-10862,,-4.1,,
-10859,242.23335017876875,,,
-10835,241.49602014897292,,,
-10834,,-5.53,,
-10812,240.01944039217156,,,
-10804,,-5.28,,
-10797,,,646.0,
-10789,247.29878007926465,,,
-10786,,,610.0,
-10777,,-4.19,,
-10769,241.5919394471499,,,
-10750,,-4.35,,
-10747,244.24252191664183,,,
-10723,242.52904430354567,,,
-10723,,-3.88,,
-10703,243.94829999483662,,,
-10695,,-5.15,,
-10679,246.94327763185444,,,
-10667,,-4.65,,
-10657,248.09151906637942,,,
-10655,,,643.0,
-10638,,-5.17,,
-10636,247.01866418752644,,,
-10614,244.27496932125192,,,
-10609,,-4.91,,
-10593,249.9226267174943,,,
-10580,,-5.5,,
-10571,246.7361603977909,,,
-10553,,-3.86,,
-10545,244.42282246806465,,,
-10535,,,627.0,
-10527,,,651.0,
-10527,,-4.14,,
-10525,246.17917534767042,,,
-10504,245.828192028346,,,
-10502,,-4.1,,
-10481,247.67023851530323,,,
-10477,,-2.76,,
-10459,246.4034368607132,,,
-10451,,-3.17,,
-10438,243.00399847303908,,,
-10425,,-4.91,,
-10415,244.30941964788178,,,
-10399,,-3.49,,
-10393,246.9665079337188,,,
-10388,,,542.0,
-10373,,-4.4,,
-10371,250.73154369365116,,,
-10351,248.9240190698803,,,
-10347,,-4.23,,
-10330,249.37721064234103,,,
-10323,,-2.23,,
-10306,248.95174624217293,,,
-10299,,-3.61,,
-10282,249.23182055441774,,,
-10277,,-2.12,,
-10261,249.6533400802813,,,
-10254,,-2.63,,
-10240,250.96816256782247,,,
-10230,,-3.81,,
-10218,251.42428040746907,,,
-10206,,-2.97,,
-10196,251.13879991205624,,,
-10180,,-3.03,,
-10174,253.01913649818056,,,
-10155,255.6570401748525,,,
-10155,,-4.44,,
-10144,,,479.0,
-10132,,-2.91,,
-10129,251.03138662276533,,,
-10109,,-2.57,,
-10108,253.09803694796494,,,
-10089,,,467.0,
-10087,248.40713321971356,,,
-10086,,-3.02,,
-10083,,,480.0,
-10065,247.85064164274337,,,
-10064,,-1.96,,
-10043,,-1.99,,
-10040,255.3912977602452,,,
-10022,,-1.69,,
-10019,253.9931437879996,,,
-9999,,-2.64,,
-9998,248.91570205793047,,,
-9976,,-2.78,,
-9976,258.57498699245264,,,
-9971,,,462.0,
-9955,,-1.84,,
-9954,255.89657531323917,,,
-9933,251.56174454316204,,,
-9933,,-2.11,,
-9913,253.6295799831633,,,
-9912,,-1.86,,
-9893,254.31017470730887,,,
-9891,,-2.09,,
-9870,257.16871076552565,,,
-9869,,-1.85,,
-9858,,,483.0,
-9852,258.53058047537485,,,
-9848,,,462.0,
-9848,,-2.48,,
-9830,258.24947010276907,,,
-9828,,-1.3,,
-9810,,0.07,,
-9809,258.7419682040664,,,
-9791,,-0.88,,
-9790,255.89086904448925,,,
-9772,,-0.5,,
-9769,256.0430608603061,,,
-9767,,,477.0,
-9753,,-1.29,,
-9751,253.99089690085395,,,
-9735,,0.07,,
-9732,254.6155973344712,,,
-9717,,-1.06,,
-9714,247.5528586529488,,,
-9699,,0.01,,
-9697,257.13429330946656,,,
-9680,,-1.05,,
-9678,266.2202091929294,,,
-9675,,,468.0,
-9662,,-0.19,,
-9661,261.3035570908851,,,
-9660,,,488.0,
-9642,,-1.15,,
-9642,260.7019637596007,,,
-9626,267.0926460402798,,,
-9623,,-1.16,,
-9609,262.7402713424808,,,
-9604,,-0.92,,
-9593,266.8975316078414,,,
-9584,,-1.33,,
-9573,269.5087267559184,,,
-9566,,-0.73,,
-9557,267.66344435702626,,,
-9549,,0.28,,
-9540,267.1659882944808,,,
-9532,,0.79,,
-9522,269.09658248435426,,,
-9515,,0.14,,
-9503,268.86948241809176,,,
-9498,,0.42,,
-9485,270.14345909208504,,,
-9480,,-0.37,,
-9467,264.4831386910426,,,
-9460,,-0.77,,
-9460,,,469.0,
-9449,268.1638827775123,,,
-9441,,-1.59,,
-9433,264.8396344162771,,,
-9422,,-0.78,,
-9403,,-1.77,,
-9389,264.8062514925239,,,
-9385,,1.11,,
-9383,,,559.0,
-9375,,,643.0,
-9368,,1.29,,
-9366,264.1,,,
-9352,,-0.95,,
-9333,,-0.32,,
-9314,,-0.61,,
-9306,264.4,,,
-9295,,-2.15,,
-9277,,-0.29,,
-9266,,,665.0,
-9259,,0.18,,
-9250,265.3,,,
-9242,,0.53,,
-9235,265.0,,,
-9225,,0.37,,
-9211,264.8,,,
-9206,,-0.93,,
-9186,,-1.62,,
-9180,,,654.0,
-9174,,,653.0,
-9166,,-1.41,,
-9147,,-0.47,,
-9139,264.8,,,
-9128,,-1.14,,
-9128,,,633.0,
-9116,,,650.0,
-9110,,-1.45,,
-9091,,-0.08,,
-9073,,0.3,,
-9056,,-0.27,,
-9038,,-0.12,,
-9018,,-0.66,,
-9004,267.6,,,
-8999,,-1.81,,
-8980,,-0.96,,
-8975,,,703.0,
-8962,,0.28,,
-8944,,-0.33,,
-8925,,-0.8,,
-8922,,,679.0,
-8906,,-1.36,,
-8888,,-0.51,,
-8885,265.1,,,
-8870,,0.25,,
-8868,,,673.0,
-8862,,,694.0,
-8852,,-0.22,,
-8851,266.0,,,
-8834,,-0.35,,
-8815,,-0.96,,
-8796,,-1.08,,
-8776,,-1.01,,
-8758,,-0.84,,
-8757,,,681.0,
-8740,,-0.77,,
-8730,266.9,,,
-8722,,0.86,,
-8709,,,685.0,
-8704,,-0.27,,
-8686,,-0.51,,
-8667,,-0.64,,
-8662,,,666.0,
-8654,,,671.0,
-8649,,-0.88,,
-8630,,-0.55,,
-8611,,-0.12,,
-8593,,-1.23,,
-8577,,2.12,,
-8568,,,652.0,
-8561,,-0.02,,
-8555,267.5,,,
-8544,,0.41,,
-8528,,,669.0,
-8528,,1.16,,
-8512,,0.53,,
-8494,,0.31,,
-8475,,-1.53,,
-8459,,,661.0,
-8456,,-0.71,,
-8444,,,672.0,
-8437,,-0.47,,
-8418,,-1.27,,
-8416,264.9,,,
-8399,,0.26,,
-8381,,-1.76,,
-8363,,0.12,,
-8349,265.7,,,
-8345,,-0.15,,
-8327,,-0.07,,
-8324,,,688.0,
-8309,,0.61,,
-8303,,,682.0,
-8290,,-1.38,,
-8272,,-1.08,,
-8254,,,678.0,
-8254,,-0.2,,
-8242,,,694.0,
-8242,263.4,,,
-8236,,0.38,,
-8219,,-0.47,,
-8201,,-0.02,,
-8184,,0.43,,
-8184,264.0,,,
-8167,,1.39,,
-8150,,0.02,,
-8148,,,698.0,
-8132,,-1.18,,
-8114,,0.29,,
-8096,,-0.2,,
-8086,,,717.0,
-8079,,0.32,,
-8061,,0.26,,
-8043,,-0.75,,
-8042,264.2,,,
-8025,,-0.36,,
-8012,,,678.0,
-8007,,0.35,,
-7988,,-0.97,,
-7969,,-0.65,,
-7951,264.4,,,
-7951,,0.15,,
-7934,,-0.61,,
-7932,,,685.0,
-7916,,0.68,,
-7897,,-1.57,,
-7885,,,675.0,
-7878,,-0.2,,
-7858,,-0.13,,
-7851,,,682.0,
-7844,,,670.0,
-7838,,-2.4,,
-7821,,0.62,,
-7805,,1.33,,
-7788,,-0.07,,
-7771,,0.45,,
-7769,,,674.0,
-7753,,0.01,,
-7750,,,676.0,
-7736,,-0.04,,
-7719,,1.11,,
-7701,,-0.38,,
-7690,,,693.0,
-7683,,-0.08,,
-7664,,-1.16,,
-7646,,-0.1,,
-7642,,,683.0,
-7637,,,689.0,
-7628,,0.79,,
-7623,263.8,,,
-7610,,-0.75,,
-7605,263.0,,,
-7591,,0.04,,
-7583,,,685.0,
-7574,260.9,,,
-7573,,-1.11,,
-7568,260.6,,,
-7560,,,682.0,
-7553,,-0.33,,
-7533,,-2.02,,
-7514,,-0.48,,
-7510,,,675.0,
-7497,,0.48,,
-7486,265.2,,,
-7462,,0.24,,
-7443,,-0.33,,
-7441,,,676.0,
-7425,,-0.14,,
-7411,263.8,,,
-7407,,-0.57,,
-7388,,-0.45,,
-7369,,-0.28,,
-7362,,,674.0,
-7355,,,671.0,
-7350,,-0.04,,
-7345,263.7,,,
-7331,,,675.0,
-7331,,-1.57,,
-7311,,-0.99,,
-7292,,-0.51,,
-7274,,0.54,,
-7257,,,663.0,
-7256,,0.11,,
-7237,,-1.42,,
-7217,,-0.06,,
-7199,,,666.0,
-7197,,-1.9,,
-7193,262.0,,,
-7185,,,665.0,
-7184,,,664.0,
-7176,,-2.56,,
-7155,,-0.49,,
-7135,,,665.0,
-7135,,-0.49,,
-7131,,,671.0,
-7116,,-1.09,,
-7110,259.3,,,
-7096,,-0.59,,
-7077,,-0.94,,
-7070,,,664.0,
-7057,,-0.67,,
-7042,260.4,,,
-7038,,-1.49,,
-7018,,-0.1,,
-7011,,,671.0,
-6999,,0.05,,
-6980,,-1.13,,
-6961,260.9,,,
-6960,,-0.86,,
-6956,,,648.0,
-6941,,-0.86,,
-6921,,-0.9,,
-6902,,-0.19,,
-6892,,,657.0,
-6883,,-0.93,,
-6882,,,674.0,
-6861,,-1.62,,
-6839,,-2.0,,
-6831,259.0,,,
-6821,,,658.0,
-6819,,-0.44,,
-6814,,,676.0,
-6800,,-1.29,,
-6779,,-0.84,,
-6760,261.8,,,
-6758,,-1.55,,
-6758,,,675.0,
-6738,,-1.6,,
-6718,,-0.7,,
-6698,,,659.0,
-6698,,-1.13,,
-6694,,,671.0,
-6678,,-1.22,,
-6658,,0.02,,
-6639,,-1.54,,
-6619,,-0.81,,
-6599,,0.38,,
-6599,,,657.0,
-6596,260.7,,,
-6578,,-0.74,,
-6573,,,662.0,
-6558,,-2.79,,
-6538,,-0.85,,
-6518,,-0.7,,
-6509,261.3,,,
-6502,,,654.0,
-6497,,-0.74,,
-6485,,,654.0,
-6476,,-1.4,,
-6455,,-1.89,,
-6433,,-1.69,,
-6428,,,660.0,
-6421,,,648.0,
-6411,,-2.4,,
-6401,258.3,,,
-6389,,-1.24,,
-6381,,,665.0,
-6368,,-1.26,,
-6347,,-1.43,,
-6326,,-1.35,,
-6323,,,649.0,
-6319,,,647.0,
-6305,,-0.77,,
-6285,,-1.71,,
-6263,,-1.31,,
-6252,,,660.0,
-6244,259.3,,,
-6241,,-2.25,,
-6221,,,641.0,
-6218,,-2.54,,
-6205,,,642.0,
-6195,,-2.04,,
-6174,,-1.4,,
-6166,259.6,,,
-6158,,,640.0,
-6154,,-0.65,,
-6139,,,651.0,
-6132,,-1.13,,
-6118,,,624.0,
-6116,,,633.0,
-6110,,-3.09,,
-6103,,,626.0,
-6089,,,606.0,
-6087,,-0.87,,
-6066,,-2.19,,
-6062,,,632.0,
-6044,,-1.25,,
-6035,,,660.0,
-6025,260.8,,,
-6023,,-1.41,,
-6007,,,624.0,
-6002,,-1.24,,
-5982,,-1.06,,
-5976,259.2,,,
-5963,,,613.0,
-5963,,-0.56,,
-5943,,0.26,,
-5942,,,589.0,
-5924,,-0.34,,
-5924,,,612.0,
-5921,,,600.0,
-5910,259.7,,,
-5907,,,598.0,
-5904,,-1.49,,
-5891,,,620.0,
-5883,,-1.47,,
-5873,,,614.0,
-5862,,-1.04,,
-5842,,-2.03,,
-5828,,,612.0,
-5823,,0.47,,
-5819,,,611.0,
-5812,,,620.0,
-5803,,0.79,,
-5783,,-1.14,,
-5773,,,618.0,
-5769,260.4,,,
-5763,,-1.88,,
-5754,,,623.0,
-5744,,0.43,,
-5738,,,620.0,
-5725,,-0.46,,
-5720,,,623.0,
-5711,260.1,,,
-5710,,,619.0,
-5704,,-0.82,,
-5683,,-1.71,,
-5666,,,620.0,
-5664,,-1.14,,
-5645,,0.83,,
-5626,,-0.71,,
-5623,,,623.0,
-5607,,0.7,,
-5594,,,617.0,
-5588,,-0.93,,
-5573,,,617.0,
-5568,,0.03,,
-5548,,-0.93,,
-5548,,,610.0,
-5547,258.4,,,
-5546,,,625.0,
-5527,,-1.77,,
-5507,,-1.53,,
-5486,,-0.24,,
-5480,,,617.0,
-5464,,-1.69,,
-5458,,,602.0,
-5455,,,612.0,
-5455,260.7,,,
-5442,,-1.84,,
-5420,,-1.04,,
-5399,,-2.1,,
-5379,,-0.81,,
-5361,,0.88,,
-5360,,,623.0,
-5341,,-0.4,,
-5339,,,602.0,
-5324,263.0,,,
-5320,,-1.43,,
-5303,,,618.0,
-5298,,-1.56,,
-5277,,-1.82,,
-5259,,,618.0,
-5256,,-0.93,,
-5238,262.3,,,
-5233,,-1.32,,
-5209,,-3.0,,
-5188,,-1.91,,
-5177,,,623.0,
-5167,,-0.39,,
-5156,,,607.0,
-5155,,,612.0,
-5146,,-1.16,,
-5126,,-1.11,,
-5105,,-0.66,,
-5088,257.6,,,
-5084,,-0.94,,
-5070,,,610.0,
-5066,,,631.0,
-5063,,-1.44,,
-5043,,-0.29,,
-5023,,-0.49,,
-5020,258.1,,,
-5011,,,614.0,
-5003,,-1.23,,
-4983,,-0.8,,
-4974,,,607.0,
-4963,,-0.73,,
-4951,,,633.0,
-4944,,0.99,,
-4930,262.9,,,
-4926,,-0.25,,
-4907,,0.75,,
-4887,,-0.59,,
-4867,,-1.07,,
-4867,,,605.0,
-4846,,-1.2,,
-4825,,-1.31,,
-4819,262.1,,,
-4804,,-1.47,,
-4788,,,608.0,
-4784,,-0.28,,
-4764,,0.23,,
-4759,,,603.0,
-4758,,,636.0,
-4745,,0.6,,
-4741,,,604.0,
-4732,259.4,,,
-4725,,-2.0,,
-4704,,-1.5,,
-4687,,,607.0,
-4683,,-0.22,,
-4661,,-2.27,,
-4660,,,595.0,
-4657,,,601.0,
-4648,,,599.0,
-4640,,-0.71,,
-4622,261.1,,,
-4619,,-1.27,,
-4600,,-0.48,,
-4592,,,602.0,
-4580,,0.81,,
-4558,,-1.34,,
-4553,,,602.0,
-4537,,-1.78,,
-4518,,-0.14,,
-4503,,,617.0,
-4499,,0.79,,
-4480,,-0.47,,
-4459,,-0.76,,
-4454,,,588.0,
-4451,261.2,,,
-4437,,-1.37,,
-4435,,,587.0,
-4417,,-0.38,,
-4400,,,581.0,
-4396,,-1.55,,
-4396,,,580.0,
-4391,,,577.0,
-4387,262.7,,,
-4375,,-1.3,,
-4356,,-0.19,,
-4354,,,592.0,
-4351,263.2,,,
-4335,,0.27,,
-4315,,-1.23,,
-4314,,,583.0,
-4307,,,577.0,
-4302,,,590.0,
-4294,,-0.68,,
-4274,,0.03,,
-4255,,-0.71,,
-4235,,-0.51,,
-4215,,-0.93,,
-4196,,0.8,,
-4176,,-1.52,,
-4166,,,590.0,
-4156,,0.49,,
-4139,265.5,,,
-4136,,0.06,,
-4116,,-0.8,,
-4108,,,597.0,
-4097,,-0.4,,
-4083,,,581.0,
-4079,,,597.0,
-4077,,-0.02,,
-4072,,,592.0,
-4058,,0.45,,
-4049,266.7,,,
-4043,,,602.0,
-4039,,,564.0,
-4038,,-0.5,,
-4017,,-1.54,,
-3996,,-0.71,,
-3984,260.7,,,
-3975,,-0.89,,
-3965,,,584.0,
-3955,,-0.54,,
-3936,,0.32,,
-3920,,,570.0,
-3918,,0.57,,
-3902,265.5,,,
-3899,,0.29,,
-3884,,,575.0,
-3880,,-0.98,,
-3861,,1.01,,
-3843,,0.91,,
-3824,,-0.72,,
-3807,265.9,,,
-3806,,1.38,,
-3786,,-0.77,,
-3766,,0.57,,
-3762,,,586.0,
-3746,,-0.97,,
-3734,,,584.0,
-3726,,-0.24,,
-3707,,,581.0,
-3706,,-0.1,,
-3703,,,570.0,
-3701,,,578.0,
-3693,,,571.0,
-3686,,-0.75,,
-3667,,0.1,,
-3648,,,591.0,
-3647,,-0.26,,
-3631,267.6,,,
-3629,,1.23,,
-3610,,0.0,,
-3607,,,568.0,
-3600,,,563.0,
-3588,,-0.82,,
-3583,265.2,,,
-3576,,,581.0,
-3566,,-2.19,,
-3545,,-1.3,,
-3524,,,580.0,
-3524,,-0.06,,
-3508,,,566.0,
-3502,,-1.28,,
-3480,,-1.08,,
-3468,,,570.0,
-3458,,-2.14,,
-3439,,0.54,,
-3419,,0.03,,
-3414,,,565.0,
-3407,265.3,,,
-3400,,-0.26,,
-3387,,,577.0,
-3381,,0.68,,
-3362,,-0.21,,
-3361,267.6,,,
-3342,,0.69,,
-3323,,-0.26,,
-3322,,,564.0,
-3320,,,561.0,
-3303,,-1.38,,
-3282,,-0.17,,
-3271,,,574.0,
-3268,269.8,,,
-3262,,-0.47,,
-3243,,0.26,,
-3224,,0.58,,
-3206,,0.56,,
-3206,,,558.0,
-3199,,,553.0,
-3186,,0.25,,
-3167,,-0.13,,
-3162,,,551.0,
-3147,,-0.24,,
-3136,268.6,,,
-3127,,-0.95,,
-3118,,,563.0,
-3106,,0.36,,
-3087,,-0.29,,
-3067,,-0.32,,
-3052,,,561.0,
-3047,,-0.66,,
-3031,269.3,,,
-3027,,-0.5,,
-3008,,0.98,,
-2989,,0.37,,
-2971,270.7,,,
-2970,,-0.03,,
-2951,,-0.16,,
-2932,,0.25,,
-2918,,,568.0,
-2914,,,573.0,
-2912,,0.67,,
-2899,,,570.0,
-2892,,-0.32,,
-2873,,,579.0,
-2871,,-1.16,,
-2851,,-0.37,,
-2830,,-0.28,,
-2823,271.5,,,
-2810,,-1.21,,
-2805,,,563.0,
-2790,,,570.0,
-2790,,-0.76,,
-2770,,0.94,,
-2751,,,560.0,
-2751,,-0.38,,
-2733,,,563.0,
-2730,,-0.16,,
-2711,,-0.01,,
-2697,269.8,,,
-2691,,-0.56,,
-2675,,,560.0,
-2671,,0.27,,
-2651,,0.16,,
-2642,269.1,,,
-2639,,,580.0,
-2632,,0.01,,
-2612,,-0.8,,
-2601,,,560.0,
-2591,,-0.4,,
-2571,,-0.7,,
-2552,,0.78,,
-2546,,,580.0,
-2544,271.1,,,
-2533,,-0.39,,
-2524,,,562.0,
-2521,,,582.0,
-2514,,1.33,,
-2511,,,568.0,
-2495,,0.35,,
-2490,,,570.0,
-2475,,-0.9,,
-2456,,-0.32,,
-2436,,0.04,,
-2417,,0.29,,
-2416,,,570.0,
-2407,,,584.0,
-2396,,0.0,,
-2392,271.5,,,
-2376,,-1.03,,
-2375,,,579.0,
-2359,,,568.0,
-2356,,-0.48,,
-2355,,,577.0,
-2338,,1.36,,
-2325,272.8,,,
-2319,,-0.2,,
-2300,,1.31,,
-2281,,0.67,,
-2262,,-1.57,,
-2255,271.6,,,
-2242,,0.5,,
-2223,,0.06,,
-2223,,,582.0,
-2203,,-0.42,,
-2192,,,570.0,
-2184,,-0.59,,
-2164,,0.82,,
-2158,271.7,,,
-2145,,0.89,,
-2132,,,563.0,
-2129,,,576.0,
-2126,,-1.16,,
-2106,,0.81,,
-2087,,0.78,,
-2069,,-0.59,,
-2049,,-0.56,,
-2044,,,568.0,
-2036,,,549.0,
-2029,,0.4,,
-2018,274.9,,,
-2015,,,575.0,
-2010,,-0.41,,
-1989,,-0.19,,
-1969,,-0.52,,
-1955,,,578.0,
-1950,,-0.12,,
-1942,,,574.0,
-1930,,0.72,,
-1911,,-0.92,,
-1906,275.4,,,
-1891,,-0.7,,
-1871,,0.26,,
-1856,271.5,,,
-1852,,0.08,,
-1832,,1.07,,
-1823,,,576.0,
-1813,,-1.57,,
-1795,,1.26,,
-1777,,1.36,,
-1758,,-1.02,,
-1747,,,581.0,
-1743,273.0,,,
-1740,,1.03,,
-1740,,,578.0,
-1722,,0.62,,
-1703,,0.17,,
-1694,273.4,,,
-1685,,0.77,,
-1667,,0.92,,
-1664,,,578.0,
-1652,,,596.0,
-1648,,-0.67,,
-1628,,0.16,,
-1622,,,575.0,
-1609,,-0.29,,
-1590,,0.15,,
-1578,275.0,,,
-1572,,1.35,,
-1567,,,560.0,
-1556,,,570.0,
-1553,,-1.04,,
-1533,,0.46,,
-1514,,-0.02,,
-1495,,-0.18,,
-1483,,,573.0,
-1481,274.0,,,
-1475,,-0.44,,
-1455,,-0.28,,
-1435,,-0.01,,
-1415,,-1.44,,
-1410,,,589.0,
-1395,,-0.71,,
-1375,,0.7,,
-1358,,,581.0,
-1356,,-1.05,,
-1336,,-0.74,,
-1333,273.1,,,
-1317,,0.47,,
-1305,276.3,,,
-1296,,-1.76,,
-1276,,-0.82,,
-1260,,,568.0,
-1256,,0.62,,
-1235,,-1.3,,
-1215,,-0.91,,
-1196,,-1.46,,
-1189,,,589.0,
-1178,,1.27,,
-1157,,,576.0,
-1142,,0.63,,
-1124,,-0.03,,
-1106,274.6,,,
-1105,,0.15,,
-1087,,0.1,,
-1076,,,573.0,
-1068,,-0.51,,
-1049,,-0.01,,
-1048,,,581.0,
-1030,,-0.91,,
-1011,,-0.34,,
-998,276.3,,,
-992,,0.29,,
-974,,0.57,,
-956,,-1.0,,
-954,274.7,,,
-938,,-0.64,,
-927,,,577.0,
-919,,0.04,,
-907,,,577.0,
-901,,1.12,,
-885,,1.12,,
-868,,1.32,,
-851,275.3,,,
-851,,0.01,,
-850,,,578.0,
-843,,,580.0,
-834,,0.91,,
-817,,0.81,,
-800,,0.89,,
-785,,,583.0,
-782,,1.29,,
-774,,,588.0,
-770,,,580.0,
-767,,,590.0,
-764,,-0.88,,
-758,278.9,,,
-746,,-0.2,,
-728,,-0.56,,
-709,,-0.19,,
-691,,0.09,,
-678,273.9,,,
-674,,,586.0,
-674,,0.85,,
-657,,0.37,,
-652,,,592.0,
-639,,-0.77,,
-620,,0.51,,
-602,,-0.11,,
-585,,0.92,,
-576,277.9,,,
-569,,,590.0,
-567,,-0.45,,
-565,,,603.0,
-549,,0.16,,
-532,,,579.0,
-530,,-0.63,,
-512,,-0.65,,
-493,,0.0,,
-474,,,592.0,
-473,,-0.78,,
-464,,,604.0,
-464,277.6,,,
-454,,-1.97,,
-439,,,593.0,
-435,,-0.94,,
-416,,-0.83,,
-396,,-0.63,,
-376,,-1.41,,
-375,,,597.0,
-371,,,594.0,
-359,,,595.0,
-356,,-2.05,,
-338,,0.17,,
-325,,,597.0,
-320,,-0.35,,
-315,276.7,,,
-303,,0.3,,
-286,,0.86,,
-284,276.7,,,
-258,,,602.0,
-252,,-0.46,,
-233,,-0.48,,
-215,,-1.02,,
-197,,-0.34,,
-179,,-0.64,,
-169,,,609.0,
-165,,,594.0,
-162,,0.44,,
-154,,,591.0,
-145,,-0.74,,
-143,276.9,,,
-128,,-0.7,,
-110,,1.62,,
-95,,,604.0,
-93,,-0.92,,
-75,,-0.02,,
-57,,-1.08,,
-49,278.0,,,
-45,,,599.0,
-40,,-0.73,,
-22,,-0.3,,
-5,,0.18,,
-1,,,605.0,
1,276.7,,,
11,,-0.38,,
27,,0.01,,
